event_id,timestamp,datetime,tier,src_ip,dst_ip,src_port,dst_port,protocol,action,bytes_transferred,raw_payload,attack_type,kill_chain_stage,campaign_id,is_attack
EVT_0000462,1785560145.0,2026-08-01T09:55:45,Tier3_Endpoint,198.51.100.61,10.0.1.31,40463,22,PROCESS,EXECUTE,248.0,2022-02-08 07:07:00 172.28.192.242:56375 peer info: IV_LZ4v2=1,attacker_vpn,3,CAMPAIGN_HARRISON,1
EVT_0000463,1785560160.0,2026-08-01T09:56:00,Tier3_Endpoint,198.51.100.61,10.0.1.31,40464,22,PROCESS,EXECUTE,240.0,2022-02-08 07:07:00 172.28.192.242:56375 peer info: IV_LZO=1,attacker_vpn,3,CAMPAIGN_HARRISON,1
EVT_0000464,1785560175.0,2026-08-01T09:56:15,Tier3_Endpoint,198.51.100.61,10.0.1.31,40465,22,PROCESS,EXECUTE,264.0,2022-02-08 07:07:00 172.28.192.242:56375 peer info: IV_COMP_STUB=1,attacker_vpn,3,CAMPAIGN_HARRISON,1
EVT_0000465,1785560190.0,2026-08-01T09:56:30,Tier3_Endpoint,198.51.100.61,10.0.1.31,40466,22,PROCESS,EXECUTE,272.0,2022-02-08 07:07:00 172.28.192.242:56375 peer info: IV_COMP_STUBv2=1,attacker_vpn,3,CAMPAIGN_HARRISON,1
EVT_0000466,1785560205.0,2026-08-01T09:56:45,Tier3_Endpoint,198.51.100.61,10.0.1.31,40467,22,PROCESS,EXECUTE,248.0,2022-02-08 07:07:00 172.28.192.242:56375 peer info: IV_TCPNL=1,attacker_vpn,3,CAMPAIGN_HARRISON,1
EVT_0000467,1785560220.0,2026-08-01T09:57:00,Tier3_Endpoint,198.51.100.61,10.0.1.31,40468,22,PROCESS,EXECUTE,636.0,"2022-02-08 07:07:00 172.28.192.242:56375 Control Channel: TLSv1.3, cipher TLSv1.3 TLS_AES_256_GCM_SHA384, peer certificate: 4096 bit RSA, signature: RSA-SHA256",attacker_vpn,3,CAMPAIGN_HARRISON,1
EVT_0000468,1785560235.0,2026-08-01T09:57:15,Tier3_Endpoint,198.51.100.61,10.0.1.31,40469,22,PROCESS,EXECUTE,452.0,2022-02-08 07:07:00 172.28.192.242:56375 [jthompson] Peer Connection Initiated with [AF_INET]172.28.192.242:56375,attacker_vpn,3,CAMPAIGN_HARRISON,1
EVT_0000469,1785560250.0,2026-08-01T09:57:30,Tier3_Endpoint,198.51.100.61,10.0.1.31,40470,22,PROCESS,EXECUTE,440.0,"2022-02-08 07:07:00 jthompson/172.28.192.242:56375 MULTI_sva: pool returned IPv4=10.9.0.18, IPv6=(Not enabled)",attacker_vpn,3,CAMPAIGN_HARRISON,1
EVT_0000470,1785560265.0,2026-08-01T09:57:45,Tier3_Endpoint,198.51.100.61,10.0.1.31,40471,22,PROCESS,EXECUTE,432.0,2022-02-08 07:07:00 jthompson/172.28.192.242:56375 MULTI: Learn: 10.9.0.18 -> jthompson/172.28.192.242:56375,attacker_vpn,3,CAMPAIGN_HARRISON,1
EVT_0000471,1785560280.0,2026-08-01T09:58:00,Tier3_Endpoint,198.51.100.61,10.0.1.31,40472,22,PROCESS,EXECUTE,488.0,2022-02-08 07:07:00 jthompson/172.28.192.242:56375 MULTI: primary virtual IP for jthompson/172.28.192.242:56375: 10.9.0.18,attacker_vpn,3,CAMPAIGN_HARRISON,1
EVT_0000472,1785560295.0,2026-08-01T09:58:15,Tier3_Endpoint,198.51.100.61,10.0.1.31,40473,22,PROCESS,EXECUTE,492.0,2022-02-08 07:07:00 jthompson/172.28.192.242:56375 Outgoing Data Channel: Cipher 'AES-256-CBC' initialized with 256 bit key,attacker_vpn,3,CAMPAIGN_HARRISON,1
EVT_0000473,1785560310.0,2026-08-01T09:58:30,Tier3_Endpoint,198.51.100.61,10.0.1.31,40474,22,PROCESS,EXECUTE,524.0,2022-02-08 07:07:00 jthompson/172.28.192.242:56375 Outgoing Data Channel: Using 160 bit message hash 'SHA1' for HMAC authentication,attacker_vpn,3,CAMPAIGN_HARRISON,1
EVT_0000474,1785560325.0,2026-08-01T09:58:45,Tier3_Endpoint,198.51.100.61,10.0.1.31,40475,22,PROCESS,EXECUTE,492.0,2022-02-08 07:07:00 jthompson/172.28.192.242:56375 Incoming Data Channel: Cipher 'AES-256-CBC' initialized with 256 bit key,attacker_vpn,3,CAMPAIGN_HARRISON,1
EVT_0000475,1785560340.0,2026-08-01T09:59:00,Tier3_Endpoint,198.51.100.61,10.0.1.31,40476,22,PROCESS,EXECUTE,524.0,2022-02-08 07:07:00 jthompson/172.28.192.242:56375 Incoming Data Channel: Using 160 bit message hash 'SHA1' for HMAC authentication,attacker_vpn,3,CAMPAIGN_HARRISON,1
EVT_0000476,1785560355.0,2026-08-01T09:59:15,Tier3_Endpoint,198.51.100.61,10.0.1.31,40477,22,PROCESS,EXECUTE,388.0,2022-02-08 07:07:01 jthompson/172.28.192.242:56375 PUSH: Received control message: 'PUSH_REQUEST',attacker_vpn,3,CAMPAIGN_HARRISON,1
EVT_0000477,1785560370.0,2026-08-01T09:59:30,Tier3_Endpoint,198.51.100.61,10.0.1.31,40478,22,PROCESS,EXECUTE,1012.0,"2022-02-08 07:07:01 jthompson/172.28.192.242:56375 SENT CONTROL [jthompson]: 'PUSH_REPLY,redirect-gateway def1,block-outside-dns,route 10.9.0.1,topology net30,ping 10,ping-restart 120,ifconfig 10.9.0.18 10.9.0.17,peer-id 3,cipher AES-256-CBC' (status=1)",attacker_vpn,3,CAMPAIGN_HARRISON,1
EVT_0000478,1785560385.0,2026-08-01T09:59:45,Tier1_Firewall,198.51.100.46,10.0.1.16,40479,53,TCP,DENY,352.0,Jan 29 14:37:12 dnsmasq[14596]: query[PTR] 202.33.70.10.in-addr.arpa from 172.24.249.224,traceroute,1,CAMPAIGN_SHAW,1
EVT_0000479,1785560400.0,2026-08-01T10:00:00,Tier1_Firewall,198.51.100.46,10.0.1.16,40480,53,TCP,DENY,332.0,Jan 29 14:37:12 dnsmasq[14596]: forwarded 202.33.70.10.in-addr.arpa to 10.70.63.254,traceroute,1,CAMPAIGN_SHAW,1
EVT_0000480,1785560415.0,2026-08-01T10:00:15,Tier1_Firewall,198.51.100.46,10.0.1.16,40481,53,TCP,DENY,352.0,Jan 29 14:37:12 dnsmasq[14596]: query[PTR] 202.33.70.10.in-addr.arpa from 172.24.249.224,traceroute,1,CAMPAIGN_SHAW,1
EVT_0000481,1785560430.0,2026-08-01T10:00:30,Tier1_Firewall,198.51.100.46,10.0.1.16,40482,53,TCP,DENY,332.0,Jan 29 14:37:12 dnsmasq[14596]: forwarded 202.33.70.10.in-addr.arpa to 10.70.63.254,traceroute,1,CAMPAIGN_SHAW,1
EVT_0000482,1785560445.0,2026-08-01T10:00:45,Tier1_Firewall,198.51.100.46,10.0.1.16,40483,53,TCP,DENY,432.0,Jan 29 14:37:14 dnsmasq[14596]: query[A] OXXOFRKBWGWTQJEFZALTINVL.thomasmurray.shaw.info from 172.24.249.224,dns_scan,1,CAMPAIGN_SHAW,1
EVT_0000483,1785560460.0,2026-08-01T10:01:00,Tier1_Firewall,198.51.100.46,10.0.1.16,40484,53,TCP,DENY,408.0,Jan 29 14:37:14 dnsmasq[14596]: forwarded OXXOFRKBWGWTQJEFZALTINVL.thomasmurray.shaw.info to 127.0.0.1,dns_scan,1,CAMPAIGN_SHAW,1
EVT_0000484,1785560475.0,2026-08-01T10:01:15,Tier1_Firewall,198.51.100.46,10.0.1.16,40485,53,TCP,DENY,388.0,Jan 29 14:37:14 dnsmasq[14596]: reply OXXOFRKBWGWTQJEFZALTINVL.thomasmurray.shaw.info is NXDOMAIN,dns_scan,1,CAMPAIGN_SHAW,1
EVT_0000485,1785560490.0,2026-08-01T10:01:30,Tier1_Firewall,198.51.100.46,10.0.1.16,40486,53,TCP,DENY,432.0,Jan 29 14:37:14 dnsmasq[14596]: query[A] OXXOFRKBWGWTQJEFZALTINVL.thomasmurray.shaw.info from 172.24.249.224,dns_scan,1,CAMPAIGN_SHAW,1
EVT_0000486,1785560505.0,2026-08-01T10:01:45,Tier1_Firewall,198.51.100.46,10.0.1.16,40487,53,TCP,DENY,408.0,Jan 29 14:37:14 dnsmasq[14596]: forwarded OXXOFRKBWGWTQJEFZALTINVL.thomasmurray.shaw.info to 127.0.0.1,dns_scan,1,CAMPAIGN_SHAW,1
EVT_0000487,1785560520.0,2026-08-01T10:02:00,Tier1_Firewall,198.51.100.46,10.0.1.16,40488,53,TCP,DENY,388.0,Jan 29 14:37:14 dnsmasq[14596]: reply OXXOFRKBWGWTQJEFZALTINVL.thomasmurray.shaw.info is NXDOMAIN,dns_scan,1,CAMPAIGN_SHAW,1
EVT_0000488,1785560535.0,2026-08-01T10:02:15,Tier1_Firewall,198.51.100.46,10.0.1.16,40489,53,TCP,DENY,444.0,Jan 29 14:37:14 dnsmasq[14596]: query[AAAA] GOMOCHAHIREVBZXISOVDPJKW.thomasmurray.shaw.info from 172.24.249.224,dns_scan,1,CAMPAIGN_SHAW,1
EVT_0000489,1785560550.0,2026-08-01T10:02:30,Tier1_Firewall,198.51.100.46,10.0.1.16,40490,53,TCP,DENY,408.0,Jan 29 14:37:14 dnsmasq[14596]: forwarded GOMOCHAHIREVBZXISOVDPJKW.thomasmurray.shaw.info to 127.0.0.1,dns_scan,1,CAMPAIGN_SHAW,1
EVT_0000490,1785560565.0,2026-08-01T10:02:45,Tier1_Firewall,198.51.100.46,10.0.1.16,40491,53,TCP,DENY,388.0,Jan 29 14:37:14 dnsmasq[14596]: reply GOMOCHAHIREVBZXISOVDPJKW.thomasmurray.shaw.info is NXDOMAIN,dns_scan,1,CAMPAIGN_SHAW,1
EVT_0000491,1785560580.0,2026-08-01T10:03:00,Tier1_Firewall,198.51.100.46,10.0.1.16,40492,53,TCP,DENY,356.0,Jan 29 14:37:14 dnsmasq[14596]: query[A] stats.thomasmurray.shaw.info from 172.24.249.224,dns_scan,1,CAMPAIGN_SHAW,1
EVT_0000492,1785560595.0,2026-08-01T10:03:15,Tier1_Firewall,198.51.100.46,10.0.1.16,40493,53,TCP,DENY,332.0,Jan 29 14:37:14 dnsmasq[14596]: forwarded stats.thomasmurray.shaw.info to 127.0.0.1,dns_scan,1,CAMPAIGN_SHAW,1
EVT_0000493,1785560610.0,2026-08-01T10:03:30,Tier1_Firewall,198.51.100.46,10.0.1.16,40494,53,TCP,DENY,356.0,Jan 29 14:37:14 dnsmasq[14596]: query[A] admin.thomasmurray.shaw.info from 172.24.249.224,dns_scan,1,CAMPAIGN_SHAW,1
EVT_0000494,1785560625.0,2026-08-01T10:03:45,Tier1_Firewall,198.51.100.46,10.0.1.16,40495,53,TCP,DENY,332.0,Jan 29 14:37:14 dnsmasq[14596]: forwarded admin.thomasmurray.shaw.info to 127.0.0.1,dns_scan,1,CAMPAIGN_SHAW,1
EVT_0000495,1785560640.0,2026-08-01T10:04:00,Tier1_Firewall,198.51.100.46,10.0.1.16,40496,53,TCP,DENY,312.0,Jan 29 14:37:14 dnsmasq[14596]: reply stats.thomasmurray.shaw.info is NXDOMAIN,dns_scan,1,CAMPAIGN_SHAW,1
EVT_0000496,1785560655.0,2026-08-01T10:04:15,Tier1_Firewall,198.51.100.46,10.0.1.16,40497,53,TCP,DENY,356.0,Jan 29 14:37:14 dnsmasq[14596]: query[A] devel.thomasmurray.shaw.info from 172.24.249.224,dns_scan,1,CAMPAIGN_SHAW,1
EVT_0000497,1785560670.0,2026-08-01T10:04:30,Tier1_Firewall,198.51.100.46,10.0.1.16,40498,53,TCP,DENY,332.0,Jan 29 14:37:14 dnsmasq[14596]: forwarded devel.thomasmurray.shaw.info to 127.0.0.1,dns_scan,1,CAMPAIGN_SHAW,1
EVT_0000498,1785560685.0,2026-08-01T10:04:45,Tier1_Firewall,198.51.100.46,10.0.1.16,40499,53,TCP,DENY,312.0,Jan 29 14:37:14 dnsmasq[14596]: reply admin.thomasmurray.shaw.info is NXDOMAIN,dns_scan,1,CAMPAIGN_SHAW,1
EVT_0000499,1785560700.0,2026-08-01T10:05:00,Tier1_Firewall,198.51.100.46,10.0.1.16,40500,53,TCP,DENY,352.0,Jan 29 14:37:14 dnsmasq[14596]: query[A] host.thomasmurray.shaw.info from 172.24.249.224,dns_scan,1,CAMPAIGN_SHAW,1
EVT_0000500,1785560715.0,2026-08-01T10:05:15,Tier1_Firewall,198.51.100.46,10.0.1.16,40501,53,TCP,DENY,328.0,Jan 29 14:37:14 dnsmasq[14596]: forwarded host.thomasmurray.shaw.info to 127.0.0.1,dns_scan,1,CAMPAIGN_SHAW,1
EVT_0000501,1785560730.0,2026-08-01T10:05:30,Tier1_Firewall,198.51.100.46,10.0.1.16,40502,53,TCP,DENY,312.0,Jan 29 14:37:14 dnsmasq[14596]: reply devel.thomasmurray.shaw.info is NXDOMAIN,dns_scan,1,CAMPAIGN_SHAW,1
EVT_0000502,1785560745.0,2026-08-01T10:05:45,Tier1_Firewall,198.51.100.46,10.0.1.16,40503,53,TCP,DENY,344.0,Jan 29 14:37:14 dnsmasq[14596]: query[A] mx.thomasmurray.shaw.info from 172.24.249.224,dns_scan,1,CAMPAIGN_SHAW,1
EVT_0000503,1785560760.0,2026-08-01T10:06:00,Tier1_Firewall,198.51.100.46,10.0.1.16,40504,53,TCP,DENY,320.0,Jan 29 14:37:14 dnsmasq[14596]: forwarded mx.thomasmurray.shaw.info to 127.0.0.1,dns_scan,1,CAMPAIGN_SHAW,1
EVT_0000504,1785560775.0,2026-08-01T10:06:15,Tier1_Firewall,198.51.100.46,10.0.1.16,40505,53,TCP,DENY,308.0,Jan 29 14:37:14 dnsmasq[14596]: reply host.thomasmurray.shaw.info is NXDOMAIN,dns_scan,1,CAMPAIGN_SHAW,1
EVT_0000505,1785560790.0,2026-08-01T10:06:30,Tier1_Firewall,198.51.100.46,10.0.1.16,40506,53,TCP,DENY,300.0,Jan 29 14:37:14 dnsmasq[14596]: reply mx.thomasmurray.shaw.info is NXDOMAIN,dns_scan,1,CAMPAIGN_SHAW,1
EVT_0000506,1785560805.0,2026-08-01T10:06:45,Tier1_Firewall,198.51.100.46,10.0.1.16,40507,53,TCP,DENY,348.0,Jan 29 14:37:14 dnsmasq[14596]: query[A] svn.thomasmurray.shaw.info from 172.24.249.224,dns_scan,1,CAMPAIGN_SHAW,1
EVT_0000507,1785560820.0,2026-08-01T10:07:00,Tier1_Firewall,198.51.100.46,10.0.1.16,40508,53,TCP,DENY,324.0,Jan 29 14:37:14 dnsmasq[14596]: forwarded svn.thomasmurray.shaw.info to 127.0.0.1,dns_scan,1,CAMPAIGN_SHAW,1
EVT_0000508,1785560835.0,2026-08-01T10:07:15,Tier3_Endpoint,198.51.100.46,10.0.1.11,40509,22,PROCESS,EXECUTE,760.0,"type=SERVICE_START msg=audit(1643404081.491:933): pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=hic comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",dnsteal,3,CAMPAIGN_SHAW,1
EVT_0000509,1785560850.0,2026-08-01T10:07:30,Tier3_Endpoint,198.51.100.46,10.0.1.11,40510,22,PROCESS,EXECUTE,756.0,"type=SERVICE_STOP msg=audit(1643404081.491:934): pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=hic comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",dnsteal,3,CAMPAIGN_SHAW,1
EVT_0000510,1785560865.0,2026-08-01T10:07:45,Tier3_Endpoint,198.51.100.46,10.0.1.41,40511,22,PROCESS,EXECUTE,316.0,Jan 29 15:20:51 intranet-server su[28625]: Successful su for gmarsh by www-data,attacker_change_user,3,CAMPAIGN_SHAW,1
EVT_0000511,1785560880.0,2026-08-01T10:08:00,Tier3_Endpoint,198.51.100.46,10.0.1.41,40512,22,PROCESS,EXECUTE,284.0,Jan 29 15:20:51 intranet-server su[28625]: + /dev/pts/0 www-data:gmarsh,attacker_change_user,3,CAMPAIGN_SHAW,1
EVT_0000512,1785560895.0,2026-08-01T10:08:15,Tier3_Endpoint,198.51.100.46,10.0.1.41,40513,22,PROCESS,EXECUTE,428.0,Jan 29 15:20:51 intranet-server su[28625]: pam_unix(su:session): session opened for user gmarsh by (uid=33),attacker_change_user,3,CAMPAIGN_SHAW,1
EVT_0000513,1785560910.0,2026-08-01T10:08:30,Tier3_Endpoint,198.51.100.46,10.0.1.41,40514,22,PROCESS,EXECUTE,332.0,Jan 29 15:20:51 intranet-server systemd-logind[948]: New session c1 of user gmarsh.,attacker_change_user,3,CAMPAIGN_SHAW,1
EVT_0000514,1785560925.0,2026-08-01T10:08:45,Tier3_Endpoint,198.51.100.46,10.0.1.41,40515,22,PROCESS,EXECUTE,456.0,Jan 29 15:20:51 intranet-server systemd: pam_unix(systemd-user:session): session opened for user gmarsh by (uid=0),attacker_change_user,3,CAMPAIGN_SHAW,1
EVT_0000515,1785560940.0,2026-08-01T10:09:00,Tier3_Endpoint,198.51.100.46,10.0.1.41,40516,22,PROCESS,EXECUTE,636.0,Jan 29 15:21:02 intranet-server sudo:   gmarsh : TTY=pts/0 ; PWD=/var/www/intranet.thomasmurray.shaw.info/wp-content/uploads/2022/01 ; USER=root ; COMMAND=list,escalated_command,3,CAMPAIGN_SHAW,1
EVT_0000516,1785560955.0,2026-08-01T10:09:15,Tier3_Endpoint,198.51.100.46,10.0.1.41,40517,22,PROCESS,EXECUTE,696.0,Jan 29 15:21:04 intranet-server sudo:   gmarsh : TTY=pts/0 ; PWD=/var/www/intranet.thomasmurray.shaw.info/wp-content/uploads/2022/01 ; USER=root ; COMMAND=/bin/ls -laR /root/,escalated_command,3,CAMPAIGN_SHAW,1
EVT_0000517,1785560970.0,2026-08-01T10:09:30,Tier3_Endpoint,198.51.100.46,10.0.1.41,40518,22,PROCESS,EXECUTE,404.0,Jan 29 15:21:04 intranet-server sudo: pam_unix(sudo:session): session opened for user root by (uid=0),escalated_command,3,CAMPAIGN_SHAW,1
EVT_0000518,1785560985.0,2026-08-01T10:09:45,Tier3_Endpoint,198.51.100.46,10.0.1.41,40519,22,PROCESS,EXECUTE,360.0,Jan 29 15:21:05 intranet-server sudo: pam_unix(sudo:session): session closed for user root,escalated_command,3,CAMPAIGN_SHAW,1
EVT_0000519,1785561000.0,2026-08-01T10:10:00,Tier3_Endpoint,198.51.100.46,10.0.1.41,40520,22,PROCESS,EXECUTE,700.0,Jan 29 15:21:09 intranet-server sudo:   gmarsh : TTY=pts/0 ; PWD=/var/www/intranet.thomasmurray.shaw.info/wp-content/uploads/2022/01 ; USER=root ; COMMAND=/bin/cat /etc/shadow,escalated_command,3,CAMPAIGN_SHAW,1
EVT_0000520,1785561015.0,2026-08-01T10:10:15,Tier3_Endpoint,198.51.100.46,10.0.1.41,40521,22,PROCESS,EXECUTE,404.0,Jan 29 15:21:09 intranet-server sudo: pam_unix(sudo:session): session opened for user root by (uid=0),escalated_command,3,CAMPAIGN_SHAW,1
EVT_0000521,1785561030.0,2026-08-01T10:10:30,Tier3_Endpoint,198.51.100.46,10.0.1.41,40522,22,PROCESS,EXECUTE,360.0,Jan 29 15:21:09 intranet-server sudo: pam_unix(sudo:session): session closed for user root,escalated_command,3,CAMPAIGN_SHAW,1
EVT_0000522,1785561045.0,2026-08-01T10:10:45,Tier3_Endpoint,198.51.100.46,10.0.1.41,40523,22,PROCESS,EXECUTE,800.0,"type=USER_AUTH msg=audit(1643469651.212:2938): pid=28625 uid=33 auid=4294967295 ses=4294967295 msg='op=PAM:authentication acct=""gmarsh"" exe=""/bin/su"" hostname=? addr=? terminal=/dev/pts/0 res=success'",attacker_change_user,3,CAMPAIGN_SHAW,1
EVT_0000523,1785561060.0,2026-08-01T10:11:00,Tier3_Endpoint,198.51.100.46,10.0.1.41,40524,22,PROCESS,EXECUTE,784.0,"type=USER_ACCT msg=audit(1643469651.212:2939): pid=28625 uid=33 auid=4294967295 ses=4294967295 msg='op=PAM:accounting acct=""gmarsh"" exe=""/bin/su"" hostname=? addr=? terminal=/dev/pts/0 res=success'",attacker_change_user,3,CAMPAIGN_SHAW,1
EVT_0000524,1785561075.0,2026-08-01T10:11:15,Tier3_Endpoint,198.51.100.46,10.0.1.41,40525,22,PROCESS,EXECUTE,768.0,"type=CRED_ACQ msg=audit(1643469651.216:2940): pid=28625 uid=33 auid=4294967295 ses=4294967295 msg='op=PAM:setcred acct=""gmarsh"" exe=""/bin/su"" hostname=? addr=? terminal=/dev/pts/0 res=success'",attacker_change_user,3,CAMPAIGN_SHAW,1
EVT_0000525,1785561090.0,2026-08-01T10:11:30,Tier3_Endpoint,198.51.100.46,10.0.1.41,40526,22,PROCESS,EXECUTE,796.0,"type=USER_ACCT msg=audit(1643469651.420:2941): pid=28626 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:accounting acct=""gmarsh"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",attacker_change_user,3,CAMPAIGN_SHAW,1
EVT_0000526,1785561105.0,2026-08-01T10:11:45,Tier3_Endpoint,198.51.100.46,10.0.1.41,40527,22,PROCESS,EXECUTE,780.0,"type=CRED_ACQ msg=audit(1643469651.420:2942): pid=28626 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:setcred acct=""gmarsh"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",attacker_change_user,3,CAMPAIGN_SHAW,1
EVT_0000527,1785561120.0,2026-08-01T10:12:00,Tier3_Endpoint,198.51.100.46,10.0.1.41,40528,22,PROCESS,EXECUTE,528.0,type=LOGIN msg=audit(1643469651.420:2943): pid=28626 uid=0 old-auid=4294967295 auid=1001 tty=(none) old-ses=4294967295 ses=417 res=1,attacker_change_user,3,CAMPAIGN_SHAW,1
EVT_0000528,1785561135.0,2026-08-01T10:12:15,Tier3_Endpoint,198.51.100.46,10.0.1.41,40529,22,PROCESS,EXECUTE,756.0,"type=USER_START msg=audit(1643469651.420:2944): pid=28626 uid=0 auid=1001 ses=417 msg='op=PAM:session_open acct=""gmarsh"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",attacker_change_user,3,CAMPAIGN_SHAW,1
EVT_0000529,1785561150.0,2026-08-01T10:12:30,Tier3_Endpoint,198.51.100.46,10.0.1.41,40530,22,PROCESS,EXECUTE,788.0,"type=SERVICE_START msg=audit(1643469651.796:2945): pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=user@1001 comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",attacker_change_user,3,CAMPAIGN_SHAW,1
EVT_0000530,1785561165.0,2026-08-01T10:12:45,Tier3_Endpoint,198.51.100.46,10.0.1.41,40531,22,PROCESS,EXECUTE,796.0,"type=USER_START msg=audit(1643469651.800:2946): pid=28625 uid=33 auid=4294967295 ses=4294967295 msg='op=PAM:session_open acct=""gmarsh"" exe=""/bin/su"" hostname=? addr=? terminal=/dev/pts/0 res=success'",attacker_change_user,3,CAMPAIGN_SHAW,1
EVT_0000531,1785561180.0,2026-08-01T10:13:00,Tier3_Endpoint,198.51.100.46,10.0.1.41,40532,22,PROCESS,EXECUTE,940.0,"type=USER_CMD msg=audit(1643469664.832:2947): pid=28649 uid=1001 auid=4294967295 ses=4294967295 msg='cwd=""/var/www/intranet.thomasmurray.shaw.info/wp-content/uploads/2022/01"" cmd=6C73202D6C6152202F726F6F742F terminal=pts/0 res=success'",escalated_command,3,CAMPAIGN_SHAW,1
EVT_0000532,1785561195.0,2026-08-01T10:13:15,Tier3_Endpoint,198.51.100.46,10.0.1.41,40533,22,PROCESS,EXECUTE,784.0,"type=CRED_REFR msg=audit(1643469664.836:2948): pid=28649 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:setcred acct=""root"" exe=""/usr/bin/sudo"" hostname=? addr=? terminal=/dev/pts/0 res=success'",escalated_command,3,CAMPAIGN_SHAW,1
EVT_0000533,1785561210.0,2026-08-01T10:13:30,Tier3_Endpoint,198.51.100.46,10.0.1.41,40534,22,PROCESS,EXECUTE,808.0,"type=USER_START msg=audit(1643469664.836:2949): pid=28649 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:session_open acct=""root"" exe=""/usr/bin/sudo"" hostname=? addr=? terminal=/dev/pts/0 res=success'",escalated_command,3,CAMPAIGN_SHAW,1
EVT_0000534,1785561225.0,2026-08-01T10:13:45,Tier3_Endpoint,198.51.100.46,10.0.1.41,40535,22,PROCESS,EXECUTE,804.0,"type=USER_END msg=audit(1643469665.036:2950): pid=28649 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:session_close acct=""root"" exe=""/usr/bin/sudo"" hostname=? addr=? terminal=/dev/pts/0 res=success'",escalated_command,3,CAMPAIGN_SHAW,1
EVT_0000535,1785561240.0,2026-08-01T10:14:00,Tier3_Endpoint,198.51.100.46,10.0.1.41,40536,22,PROCESS,EXECUTE,784.0,"type=CRED_DISP msg=audit(1643469665.040:2951): pid=28649 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:setcred acct=""root"" exe=""/usr/bin/sudo"" hostname=? addr=? terminal=/dev/pts/0 res=success'",escalated_command,3,CAMPAIGN_SHAW,1
EVT_0000536,1785561255.0,2026-08-01T10:14:15,Tier3_Endpoint,198.51.100.46,10.0.1.41,40537,22,PROCESS,EXECUTE,948.0,"type=USER_CMD msg=audit(1643469669.480:2952): pid=28652 uid=1001 auid=4294967295 ses=4294967295 msg='cwd=""/var/www/intranet.thomasmurray.shaw.info/wp-content/uploads/2022/01"" cmd=636174202F6574632F736861646F77 terminal=pts/0 res=success'",escalated_command,3,CAMPAIGN_SHAW,1
EVT_0000537,1785561270.0,2026-08-01T10:14:30,Tier3_Endpoint,198.51.100.46,10.0.1.41,40538,22,PROCESS,EXECUTE,784.0,"type=CRED_REFR msg=audit(1643469669.480:2953): pid=28652 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:setcred acct=""root"" exe=""/usr/bin/sudo"" hostname=? addr=? terminal=/dev/pts/0 res=success'",escalated_command,3,CAMPAIGN_SHAW,1
EVT_0000538,1785561285.0,2026-08-01T10:14:45,Tier3_Endpoint,198.51.100.46,10.0.1.41,40539,22,PROCESS,EXECUTE,808.0,"type=USER_START msg=audit(1643469669.480:2954): pid=28652 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:session_open acct=""root"" exe=""/usr/bin/sudo"" hostname=? addr=? terminal=/dev/pts/0 res=success'",escalated_command,3,CAMPAIGN_SHAW,1
EVT_0000539,1785561300.0,2026-08-01T10:15:00,Tier3_Endpoint,198.51.100.46,10.0.1.41,40540,22,PROCESS,EXECUTE,804.0,"type=USER_END msg=audit(1643469669.484:2955): pid=28652 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:session_close acct=""root"" exe=""/usr/bin/sudo"" hostname=? addr=? terminal=/dev/pts/0 res=success'",escalated_command,3,CAMPAIGN_SHAW,1
EVT_0000540,1785561315.0,2026-08-01T10:15:15,Tier3_Endpoint,198.51.100.46,10.0.1.41,40541,22,PROCESS,EXECUTE,784.0,"type=CRED_DISP msg=audit(1643469669.484:2956): pid=28652 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:setcred acct=""root"" exe=""/usr/bin/sudo"" hostname=? addr=? terminal=/dev/pts/0 res=success'",escalated_command,3,CAMPAIGN_SHAW,1
